type,status,departure.iataCode,departure.icaoCode,departure.terminal,departure.gate,departure.delay,departure.scheduledTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.gate,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,arrival.terminal,arrival.baggage,departure.estimatedTime,arrival.delay,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway
departure,active,tlv,llbg,3,,7,2021-12-26t05:30:00.000,2021-12-26t05:36:00.000,2021-12-26t05:36:00.000,2021-12-26t05:36:00.000,saw,ltfj,,2021-12-26t08:45:00.000,2021-12-26t08:20:00.000,pegasus,pc,pgt,786,pc786,pgt786,,,,,,,,,2021-12-26t05:30:00.000,,,,
departure,active,tlv,llbg,3,,14,2021-12-26t05:30:00.000,2021-12-26t05:43:00.000,2021-12-26t05:43:00.000,2021-12-26t05:43:00.000,kbp,ukbb,,2021-12-26t08:40:00.000,2021-12-26t08:32:00.000,uia,ps,aui,778,ps778,aui778,,,,,,,d,,2021-12-26t05:30:00.000,,,,
departure,active,tlv,llbg,3,,29,2021-12-26t05:35:00.000,2021-12-26t06:04:00.000,2021-12-26t06:04:00.000,2021-12-26t06:04:00.000,prg,lkpr,,2021-12-26t08:40:00.000,2021-12-26t08:40:00.000,csa,ok,csa,5289,ok5289,csa5289,smartwings,qs,tvs,1287,qs1287,tvs1287,1,13,,1,,,
departure,active,tlv,llbg,3,,29,2021-12-26t05:35:00.000,2021-12-26t06:04:00.000,2021-12-26t06:04:00.000,2021-12-26t06:04:00.000,prg,lkpr,,2021-12-26t08:40:00.000,2021-12-26t08:40:00.000,smartwings,qs,tvs,1287,qs1287,tvs1287,,,,,,,1,13,,1,,,
departure,active,tlv,llbg,3,,,2021-12-26t06:00:00.000,2021-12-26t05:59:00.000,2021-12-26t05:59:00.000,2021-12-26t05:59:00.000,mad,lemd,,2021-12-26t10:30:00.000,2021-12-26t09:51:00.000,el al,ly,ely,8397,ly8397,ely8397,iberia,ib,ibe,3317,ib3317,ibe3317,4s,6,2021-12-26t06:00:00.000,,,,
departure,active,tlv,llbg,3,,,2021-12-26t06:00:00.000,2021-12-26t05:59:00.000,2021-12-26t05:59:00.000,2021-12-26t05:59:00.000,mad,lemd,,2021-12-26t10:30:00.000,2021-12-26t09:51:00.000,iberia,ib,ibe,3317,ib3317,ibe3317,,,,,,,4s,6,2021-12-26t06:00:00.000,,,,
departure,active,tlv,llbg,3,,,2021-12-26t06:00:00.000,,,,muc,eddm,,2021-12-26t09:15:00.000,,american airlines,aa,aal,8380,aa8380,aal8380,el al,ly,ely,353,ly353,ely353,1,,,,,,
departure,active,tlv,llbg,3,,,2021-12-26t06:00:00.000,,,,muc,eddm,,2021-12-26t09:15:00.000,,el al,ly,ely,353,ly353,ely353,,,,,,,1,,,,,,
departure,active,tlv,llbg,3,,13,2021-12-26t06:00:00.000,2021-12-26t06:12:00.000,2021-12-26t06:12:00.000,2021-12-26t06:12:00.000,dme,uudd,,2021-12-26t11:05:00.000,2021-12-26t10:55:00.000,s7 airlines,s7,sbi,4482,s74482,sbi4482,el al,ly,ely,611,ly611,ely611,,,2021-12-26t06:19:00.000,,,,
departure,active,tlv,llbg,3,,13,2021-12-26t06:00:00.000,2021-12-26t06:12:00.000,2021-12-26t06:12:00.000,2021-12-26t06:12:00.000,dme,uudd,,2021-12-26t11:05:00.000,2021-12-26t10:55:00.000,el al,ly,ely,611,ly611,ely611,,,,,,,,,2021-12-26t06:19:00.000,,,,
departure,active,tlv,llbg,3,,,2021-12-26t06:00:00.000,,,,dxb,omdb,,2021-12-26t11:25:00.000,,el al,ly,ely,971,ly971,ely971,,,,,,,1,,,,,,
departure,active,tlv,llbg,3,,,2021-12-26t06:10:00.000,,,,gva,lsgg,,2021-12-26t09:50:00.000,,el al,ly,ely,345,ly345,ely345,,,,,,,1,,,,,,
departure,active,tlv,llbg,3,,,2021-12-26t06:10:00.000,,,,fco,lirf,,2021-12-26t09:00:00.000,,american airlines,aa,aal,8388,aa8388,aal8388,el al,ly,ely,385,ly385,ely385,3,,,,,,
departure,active,tlv,llbg,3,,,2021-12-26t06:10:00.000,,,,fco,lirf,,2021-12-26t09:00:00.000,,tap air portugal,tp,tap,8898,tp8898,tap8898,el al,ly,ely,385,ly385,ely385,3,,,,,,
departure,active,tlv,llbg,3,,,2021-12-26t06:10:00.000,,,,fco,lirf,,2021-12-26t09:00:00.000,,el al,ly,ely,385,ly385,ely385,,,,,,,3,,,,,,
departure,active,tlv,llbg,3,,,2021-12-26t06:10:00.000,2021-12-26t06:05:00.000,2021-12-26t06:05:00.000,2021-12-26t06:05:00.000,saw,ltfj,,2021-12-26t09:30:00.000,2021-12-26t08:52:00.000,turkish airlines,tk,thy,7711,tk7711,thy7711,,,,,,,,,,,,,
departure,active,tlv,llbg,3,,5,2021-12-26t06:15:00.000,2021-12-26t06:19:00.000,2021-12-26t06:19:00.000,2021-12-26t06:19:00.000,ams,eham,g2,2021-12-26t10:25:00.000,2021-12-26t09:53:00.000,american airlines,aa,aal,8378,aa8378,aal8378,el al,ly,ely,337,ly337,ely337,,,2021-12-26t06:15:00.000,,,,
departure,active,tlv,llbg,3,,5,2021-12-26t06:15:00.000,2021-12-26t06:19:00.000,2021-12-26t06:19:00.000,2021-12-26t06:19:00.000,ams,eham,g2,2021-12-26t10:25:00.000,2021-12-26t09:53:00.000,el al,ly,ely,337,ly337,ely337,,,,,,,,,2021-12-26t06:15:00.000,,,,
departure,active,tlv,llbg,3,b04,,2021-12-26t06:15:00.000,,,,vie,loww,,2021-12-26t09:00:00.000,,austrian,os,aua,860,os860,aua860,,,,,,,3,,2021-12-26t06:14:00.000,,,,
departure,active,tlv,llbg,3,,,2021-12-26t06:30:00.000,,,,bcn,lebl,,2021-12-26t10:20:00.000,,american airlines,aa,aal,8389,aa8389,aal8389,el al,ly,ely,393,ly393,ely393,1,,,,,,
departure,active,tlv,llbg,3,,,2021-12-26t06:30:00.000,,,,bcn,lebl,,2021-12-26t10:20:00.000,,iberia,ib,ibe,2392,ib2392,ibe2392,el al,ly,ely,393,ly393,ely393,1,,,,,,
departure,active,tlv,llbg,3,,,2021-12-26t06:30:00.000,,,,bcn,lebl,,2021-12-26t10:20:00.000,,el al,ly,ely,393,ly393,ely393,,,,,,,1,,,,,,
departure,active,tlv,llbg,3,,21,2021-12-26t06:30:00.000,,,,kbp,ukbb,,2021-12-26t09:55:00.000,,el al,ly,ely,2651,ly2651,ely2651,,,,,,,d,,2021-12-26t06:51:00.000,,,,
departure,active,tlv,llbg,1,311,,2021-12-26t06:40:00.000,2021-12-26t06:39:00.000,2021-12-26t06:39:00.000,2021-12-26t06:39:00.000,etm,ller,,2021-12-26t07:40:00.000,2021-12-26t07:26:00.000,israir airlines,6h,isr,425,6h425,isr425,,,,,,,,,,,,,
departure,active,tlv,llbg,3,,,2021-12-26t06:50:00.000,,,,mxp,limc,,2021-12-26t10:05:00.000,,american airlines,aa,aal,8385,aa8385,aal8385,el al,ly,ely,381,ly381,ely381,1,,,,,,
departure,active,tlv,llbg,3,,,2021-12-26t06:50:00.000,,,,mxp,limc,,2021-12-26t10:05:00.000,,el al,ly,ely,381,ly381,ely381,,,,,,,1,,,,,,
departure,active,tlv,llbg,3,56,13,2021-12-26t06:55:00.000,2021-12-26t07:07:00.000,2021-12-26t07:07:00.000,2021-12-26t07:07:00.000,prg,lkpr,,2021-12-26t10:00:00.000,2021-12-26t09:53:00.000,israir airlines,6h,isr,767,6h767,isr767,,,,,,,1,13,,,,,
departure,active,tlv,llbg,3,29,23,2021-12-26t07:00:00.000,2021-12-26t07:22:00.000,2021-12-26t07:22:00.000,2021-12-26t07:22:00.000,dxb,omdb,,2021-12-26t12:20:00.000,2021-12-26t12:17:00.000,arkia israeli airlines,iz,aiz,603,iz603,aiz603,,,,,,,1,,,,,,
departure,active,tlv,llbg,3,49,2,2021-12-26t07:00:00.000,2021-12-26t07:01:00.000,2021-12-26t07:01:00.000,2021-12-26t07:01:00.000,muc,eddm,i16,2021-12-26t10:10:00.000,2021-12-26t09:53:00.000,brussels airlines,sn,bel,7166,sn7166,bel7166,lufthansa,lh,dlh,681,lh681,dlh681,2,,,,,,
departure,active,tlv,llbg,3,49,2,2021-12-26t07:00:00.000,2021-12-26t07:01:00.000,2021-12-26t07:01:00.000,2021-12-26t07:01:00.000,muc,eddm,i16,2021-12-26t10:10:00.000,2021-12-26t09:53:00.000,united airlines,ua,ual,9470,ua9470,ual9470,lufthansa,lh,dlh,681,lh681,dlh681,2,,,,,,
departure,active,tlv,llbg,3,49,2,2021-12-26t07:00:00.000,2021-12-26t07:01:00.000,2021-12-26t07:01:00.000,2021-12-26t07:01:00.000,muc,eddm,i16,2021-12-26t10:10:00.000,2021-12-26t09:53:00.000,lufthansa,lh,dlh,681,lh681,dlh681,,,,,,,2,,,,,,
departure,active,tlv,llbg,3,,,2021-12-26t07:00:00.000,,,,bud,lhbp,,2021-12-26t09:25:00.000,,israir airlines,6h,isr,725,6h725,isr725,,,,,,,,,,,,,
departure,active,tlv,llbg,3,59,14,2021-12-26t07:00:00.000,2021-12-26t07:13:00.000,2021-12-26t07:13:00.000,2021-12-26t07:13:00.000,bus,ugsb,,2021-12-26t11:15:00.000,2021-12-26t11:04:00.000,israir airlines,6h,isr,883,6h883,isr883,,,,,,,,,,,,,
departure,unknown,tlv,llbg,3,,,2021-12-26t07:05:00.000,,,,bud,lhbp,,2021-12-26t09:35:00.000,,el al,ly,ely,2365,ly2365,ely2365,,,,,,,2b,,,,,,
departure,unknown,tlv,llbg,3,,,2021-12-26t07:10:00.000,,,,dxb,omdb,,2021-12-26t12:45:00.000,,israir airlines,6h,isr,661,6h661,isr661,,,,,,,1,,,,,,
departure,active,tlv,llbg,3,,,2021-12-26t07:20:00.000,,,,saw,ltfj,,2021-12-26t10:35:00.000,,pegasus,pc,pgt,780,pc780,pgt780,,,,,,,,,,,,,
departure,active,tlv,llbg,3,78,7,2021-12-26t07:25:00.000,2021-12-26t07:32:00.000,2021-12-26t07:32:00.000,2021-12-26t07:32:00.000,prg,lkpr,,2021-12-26t10:35:00.000,2021-12-26t10:08:00.000,el al,ly,ely,2521,ly2521,ely2521,,,,,,,1,13,,,,,
departure,active,tlv,llbg,3,,,2021-12-26t07:25:00.000,,,,ist,ltfm,,2021-12-26t10:45:00.000,,turkish airlines,tk,thy,811,tk811,thy811,,,,,,,,,,,,,
departure,unknown,tlv,llbg,3,,,2021-12-26t07:30:00.000,,,,zrh,lszh,,2021-12-26t11:00:00.000,,american airlines,aa,aal,8393,aa8393,aal8393,el al,ly,ely,347,ly347,ely347,,,,,,,
departure,unknown,tlv,llbg,3,,,2021-12-26t07:30:00.000,,,,zrh,lszh,,2021-12-26t11:00:00.000,,el al,ly,ely,347,ly347,ely347,,,,,,,,,,,,,
departure,active,tlv,llbg,3,49,,2021-12-26t07:35:00.000,2021-12-26t07:29:00.000,2021-12-26t07:29:00.000,2021-12-26t07:29:00.000,zrh,lszh,,2021-12-26t10:55:00.000,2021-12-26t10:31:00.000,el al,ly,ely,8853,ly8853,ely8853,swiss,lx,swr,257,lx257,swr257,2,,,,,,
departure,active,tlv,llbg,3,49,,2021-12-26t07:35:00.000,2021-12-26t07:29:00.000,2021-12-26t07:29:00.000,2021-12-26t07:29:00.000,zrh,lszh,,2021-12-26t10:55:00.000,2021-12-26t10:31:00.000,swiss,lx,swr,257,lx257,swr257,,,,,,,2,,,,,,
departure,active,tlv,llbg,3,15,12,2021-12-26t07:45:00.000,2021-12-26t07:57:00.000,2021-12-26t07:57:00.000,2021-12-26t07:57:00.000,amm,ojai,nra,2021-12-26t08:30:00.000,2021-12-26t08:21:00.000,royal jordanian,rj,rja,343,rj343,rja343,,,,,,,,,2021-12-26t07:45:00.000,,2021-12-26t08:22:00.000,2021-12-26t08:22:00.000,2021-12-26t08:22:00.000
departure,active,tlv,llbg,3,,,2021-12-26t08:00:00.000,,,,amm,ojai,,2021-12-26t08:45:00.000,,royal jordanian,rj,rja,5345,rj5345,rja5345,,,,,,,,,,,,,
departure,active,tlv,llbg,,,,2021-12-26t08:00:00.000,,,,prg,lkpr,,2021-12-26t11:00:00.000,,blue bird airways,bz,bbg,462,bz462,bbg462,,,,,,,1,11,,,,,
departure,unknown,tlv,llbg,3,,,2021-12-26t08:10:00.000,,,,ber,eddb,,2021-12-26t11:35:00.000,,israir airlines,6h,isr,253,6h253,isr253,,,,,,,,,,,,,
departure,active,tlv,llbg,3,25,,2021-12-26t08:25:00.000,,,,bus,ugsb,,2021-12-26t12:40:00.000,,arkia israeli airlines,iz,aiz,413,iz413,aiz413,,,,,,,,,2021-12-26t08:25:00.000,,,,
departure,active,tlv,llbg,3,69,25,2021-12-26t08:40:00.000,2021-12-26t09:04:00.000,2021-12-26t09:04:00.000,2021-12-26t09:04:00.000,tbs,ugtb,,2021-12-26t13:10:00.000,2021-12-26t13:08:00.000,aircompany armenia,rm,ngt,1696,rm1696,ngt1696,georgian airways,a9,tgz,696,a9696,tgz696,,,2021-12-26t08:40:00.000,,,,
departure,active,tlv,llbg,3,69,25,2021-12-26t08:40:00.000,2021-12-26t09:04:00.000,2021-12-26t09:04:00.000,2021-12-26t09:04:00.000,tbs,ugtb,,2021-12-26t13:10:00.000,2021-12-26t13:08:00.000,georgian airways,a9,tgz,696,a9696,tgz696,,,,,,,,,2021-12-26t08:40:00.000,,,,
departure,unknown,tlv,llbg,,,,2021-12-26t08:40:00.000,,,,pfo,lcph,,2021-12-26t09:45:00.000,,tus airways,u8,cyf,1532,u81532,cyf1532,,,,,,,,,,,,,
departure,active,tlv,llbg,3,78,17,2021-12-26t09:00:00.000,2021-12-26t09:16:00.000,2021-12-26t09:16:00.000,2021-12-26t09:16:00.000,cdg,lfpg,,2021-12-26t13:00:00.000,2021-12-26t12:33:00.000,el al,ly,ely,323,ly323,ely323,,,,,,,2a,,2021-12-26t09:00:00.000,,,,
departure,active,tlv,llbg,3,,,2021-12-26t09:00:00.000,,,,bus,ugsb,,2021-12-26t14:15:00.000,,israir airlines,6h,isr,885,6h885,isr885,,,,,,,,,,,,,
departure,active,tlv,llbg,3,,9,2021-12-26t09:05:00.000,2021-12-26t09:14:00.000,2021-12-26t09:14:00.000,2021-12-26t09:14:00.000,lhr,egll,,2021-12-26t12:35:00.000,2021-12-26t11:52:00.000,american airlines,aa,aal,8371,aa8371,aal8371,el al,ly,ely,315,ly315,ely315,2,,2021-12-26t09:05:00.000,,,,
departure,active,tlv,llbg,3,,9,2021-12-26t09:05:00.000,2021-12-26t09:14:00.000,2021-12-26t09:14:00.000,2021-12-26t09:14:00.000,lhr,egll,,2021-12-26t12:35:00.000,2021-12-26t11:52:00.000,aeromexico,am,amx,7863,am7863,amx7863,el al,ly,ely,315,ly315,ely315,2,,2021-12-26t09:05:00.000,,,,
departure,active,tlv,llbg,3,,9,2021-12-26t09:05:00.000,2021-12-26t09:14:00.000,2021-12-26t09:14:00.000,2021-12-26t09:14:00.000,lhr,egll,,2021-12-26t12:35:00.000,2021-12-26t11:52:00.000,el al,ly,ely,315,ly315,ely315,,,,,,,2,,2021-12-26t09:05:00.000,,,,
departure,active,tlv,llbg,3,56,1,2021-12-26t09:20:00.000,2021-12-26t09:21:00.000,2021-12-26t09:21:00.000,2021-12-26t09:21:00.000,dxb,omdb,,2021-12-26t14:55:00.000,2021-12-26t14:29:00.000,israir airlines,6h,isr,665,6h665,isr665,,,,,,,1,,2021-12-26t09:20:00.000,,,,
departure,active,tlv,llbg,3,39,33,2021-12-26t09:25:00.000,2021-12-26t09:57:00.000,2021-12-26t09:57:00.000,2021-12-26t09:57:00.000,otp,lrop,,2021-12-26t12:20:00.000,2021-12-26t12:22:00.000,wizz air,w6,wzz,3258,w63258,wzz3258,,,,,,,,,2021-12-26t09:25:00.000,3,,,
departure,unknown,tlv,llbg,,,,2021-12-26t09:55:00.000,,,,bud,lhbp,,2021-12-26t12:25:00.000,,blue bird airways,bz,bbg,442,bz442,bbg442,,,,,,,,,,,,,
departure,active,tlv,llbg,3,12,,2021-12-26t09:00:00.000,,,,amm,ojai,204,2021-12-26t09:45:00.000,,royal jordanian,rj,rja,5345,rj5345,rja5345,,,,,,,,,2021-12-26t09:00:00.000,,,,
departure,unknown,tlv,llbg,3,,,2021-12-26t10:00:00.000,,,,saw,ltfj,,2021-12-26t13:20:00.000,,turkish airlines,tk,thy,7709,tk7709,thy7709,,,,,,,,,,,,,
departure,active,tlv,llbg,3,41,30,2021-12-26t10:00:00.000,2021-12-26t10:30:00.000,2021-12-26t10:30:00.000,2021-12-26t10:30:00.000,sof,lbsf,,2021-12-26t12:50:00.000,2021-12-26t12:50:00.000,wizz air,w6,wzz,4428,w64428,wzz4428,,,,,,,1,,2021-12-26t10:00:00.000,1,,,
departure,active,tlv,llbg,3,,,2021-12-26t10:10:00.000,,,,saw,ltfj,,2021-12-26t13:25:00.000,,pegasus,pc,pgt,796,pc796,pgt796,,,,,,,,,,,,,
departure,active,tlv,llbg,3,,26,2021-12-26t10:20:00.000,2021-12-26t10:45:00.000,2021-12-26t10:45:00.000,2021-12-26t10:45:00.000,ist,ltfm,,2021-12-26t13:40:00.000,2021-12-26t13:44:00.000,air serbia,ju,asl,8253,ju8253,asl8253,turkish airlines,tk,thy,785,tk785,thy785,,,2021-12-26t10:20:00.000,4,,,
departure,active,tlv,llbg,3,,26,2021-12-26t10:20:00.000,2021-12-26t10:45:00.000,2021-12-26t10:45:00.000,2021-12-26t10:45:00.000,ist,ltfm,,2021-12-26t13:40:00.000,2021-12-26t13:44:00.000,turkish airlines,tk,thy,785,tk785,thy785,,,,,,,,,2021-12-26t10:20:00.000,4,,,
departure,active,tlv,llbg,,,,2021-12-26t10:30:00.000,,,,dxb,omdb,,2021-12-26t15:35:00.000,,emirates,ek,uae,2370,ek2370,uae2370,flydubai,fz,fdb,1550,fz1550,fdb1550,3,,,,,,
departure,active,tlv,llbg,,,,2021-12-26t10:30:00.000,,,,dxb,omdb,,2021-12-26t15:35:00.000,,flydubai,fz,fdb,1550,fz1550,fdb1550,,,,,,,3,,,,,,
departure,active,tlv,llbg,,,,2021-12-26t10:30:00.000,,,,isl,ltba,,2021-12-26t12:30:00.000,,turkish airlines,tk,thy,6343,tk6343,thy6343,,,,,,,,,,,,,
departure,active,tlv,llbg,,,,2021-12-26t10:30:00.000,,,,fco,lirf,,2021-12-26t13:20:00.000,,blue bird airways,bz,bbg,132,bz132,bbg132,,,,,,,,,,,,,
departure,active,tlv,llbg,3,62,17,2021-12-26t10:35:00.000,2021-12-26t10:51:00.000,2021-12-26t10:51:00.000,2021-12-26t10:51:00.000,skg,lgts,,2021-12-26t13:00:00.000,2021-12-26t12:59:00.000,aegean airlines,a3,aee,549,a3549,aee549,,,,,,,,,2021-12-26t10:35:00.000,,,,
departure,active,tlv,llbg,3,44,,2021-12-26t10:55:00.000,,,,bud,lhbp,,2021-12-26t13:30:00.000,,wizz air,w6,wzz,2326,w62326,wzz2326,,,,,,,2b,,2021-12-26t10:55:00.000,,,,
departure,unknown,tlv,llbg,3,,,2021-12-26t11:15:00.000,,,,cai,heca,,2021-12-26t12:45:00.000,,air sinai,4d,asd,55,4d55,asd55,,,,,,,2,,,,,,
departure,active,tlv,llbg,3,47,44,2021-12-26t11:20:00.000,2021-12-26t12:03:00.000,2021-12-26t12:03:00.000,2021-12-26t12:03:00.000,vie,loww,,2021-12-26t14:15:00.000,,wizz air,w6,wzz,2812,w62812,wzz2812,,,,,,,,,2021-12-26t11:20:00.000,,,,
departure,active,tlv,llbg,3,c6,13,2021-12-26t11:30:00.000,2021-12-26t11:42:00.000,2021-12-26t11:42:00.000,2021-12-26t11:42:00.000,ewr,kewr,bhol,2021-12-26t16:30:00.000,2021-12-26t16:05:00.000,united airlines,ua,ual,85,ua85,ual85,,,,,,,b,11,2021-12-26t11:50:00.000,,,,
departure,active,tlv,llbg,,,1,2021-12-26t11:30:00.000,2021-12-26t11:30:00.000,2021-12-26t11:30:00.000,2021-12-26t11:30:00.000,ist,ltfm,,2021-12-26t14:30:00.000,2021-12-26t14:24:00.000,mng airlines,mb,mnb,548,mb548,mnb548,,,,,,,,,,,,,
departure,active,tlv,llbg,3,c09,18,2021-12-26t11:50:00.000,2021-12-26t12:07:00.000,2021-12-26t12:07:00.000,2021-12-26t12:07:00.000,jfk,kjfk,b30,2021-12-26t17:15:00.000,2021-12-26t17:00:00.000,delta air lines,dl,dal,233,dl233,dal233,,,,,,,4,t4,2021-12-26t12:04:00.000,,,,
departure,active,tlv,llbg,3,66,38,2021-12-26t11:55:00.000,2021-12-26t12:33:00.000,2021-12-26t12:33:00.000,2021-12-26t12:33:00.000,gyd,ubbb,,2021-12-26t17:00:00.000,,azal azerbaijan airlines,j2,ahy,22,j222,ahy22,,,,,,,1,,2021-12-26t12:20:00.000,,,,
departure,active,tlv,llbg,3,,,2021-12-26t12:00:00.000,,,,yyz,cyyz,,2021-12-26t17:00:00.000,,air canada,ac,aca,81,ac81,aca81,,,,,,,1,,,,,,
departure,unknown,tlv,llbg,3,,,2021-12-26t12:05:00.000,,,,dxb,omdb,,2021-12-26t17:30:00.000,,el al,ly,ely,973,ly973,ely973,,,,,,,1,,,,,,
departure,active,tlv,llbg,3,56,41,2021-12-26t12:25:00.000,2021-12-26t13:06:00.000,2021-12-26t13:06:00.000,2021-12-26t13:06:00.000,kbp,ukbb,,2021-12-26t15:45:00.000,2021-12-26t15:54:00.000,skyup airlines,pq,sqp,534,pq534,sqp534,,,,,,,d,,2021-12-26t12:25:00.000,9,,,
departure,active,tlv,llbg,,,,2021-12-26t12:30:00.000,,,,lca,lclk,,2021-12-26t13:30:00.000,,tus airways,u8,cyf,103,u8103,cyf103,,,,,,,,,,,,,
departure,unknown,tlv,llbg,,,,2021-12-26t12:30:00.000,,,,saw,ltfj,,2021-12-26t15:30:00.000,,corendon air,xc,cai,476,xc476,cai476,,,,,,,1,,,,,,
departure,active,tlv,llbg,3,,,2021-12-26t12:45:00.000,,,,dxb,omdb,,2021-12-26t17:50:00.000,,emirates,ek,uae,2364,ek2364,uae2364,flydubai,fz,fdb,1164,fz1164,fdb1164,3,,2021-12-26t12:45:00.000,,,,
departure,active,tlv,llbg,3,,,2021-12-26t12:45:00.000,,,,dxb,omdb,,2021-12-26t17:50:00.000,,flydubai,fz,fdb,1164,fz1164,fdb1164,,,,,,,3,,2021-12-26t12:45:00.000,,,,
departure,active,tlv,llbg,3,,18,2021-12-26t12:55:00.000,2021-12-26t13:12:00.000,2021-12-26t13:12:00.000,2021-12-26t13:12:00.000,mxp,limc,,2021-12-26t16:15:00.000,2021-12-26t16:06:00.000,easyjet,u2,ezy,2564,u22564,ezy2564,,,,,,,1,,2021-12-26t12:59:00.000,,,,
departure,active,tlv,llbg,3,23,13,2021-12-26t13:05:00.000,2021-12-26t13:18:00.000,2021-12-26t13:18:00.000,2021-12-26t13:18:00.000,cai,heca,,2021-12-26t14:30:00.000,2021-12-26t14:20:00.000,egyptair,ms,msr,592,ms592,msr592,,,,,,,3,,2021-12-26t13:05:00.000,,,,
departure,active,tlv,llbg,3,40,21,2021-12-26t13:05:00.000,2021-12-26t13:25:00.000,2021-12-26t13:25:00.000,2021-12-26t13:25:00.000,gva,lsgg,,2021-12-26t16:45:00.000,2021-12-26t16:40:00.000,easyjet,u2,ezy,1526,u21526,ezy1526,,,,,,,1,6,2021-12-26t13:05:00.000,,,,
departure,active,tlv,llbg,3,,6,2021-12-26t13:10:00.000,2021-12-26t13:15:00.000,2021-12-26t13:15:00.000,2021-12-26t13:15:00.000,ber,eddb,,2021-12-26t16:45:00.000,2021-12-26t16:13:00.000,easyjet,u2,ezy,5202,u25202,ezy5202,,,,,,,1,,2021-12-26t13:10:00.000,,,,
departure,unknown,tlv,llbg,,,,2021-12-26t13:20:00.000,,,,isl,ltba,,2021-12-26t16:30:00.000,,mng airlines,mb,mnb,611,mb611,mnb611,,,,,,,,,,,,,
departure,active,tlv,llbg,3,44,26,2021-12-26t13:20:00.000,2021-12-26t13:46:00.000,2021-12-26t13:46:00.000,2021-12-26t13:46:00.000,bsl,lfsb,,2021-12-26t16:55:00.000,2021-12-26t17:02:00.000,easyjet,u2,ezy,1192,u21192,ezy1192,,,,,,,,3,2021-12-26t13:20:00.000,7,,,
departure,active,tlv,llbg,3,70,20,2021-12-26t13:30:00.000,2021-12-26t13:49:00.000,2021-12-26t13:49:00.000,2021-12-26t13:49:00.000,auh,omaa,19a,2021-12-26t18:50:00.000,2021-12-26t18:24:00.000,el al,ly,ely,9601,ly9601,ely9601,etihad airways,ey,etd,599,ey599,etd599,1,,2021-12-26t13:47:00.000,,,,
departure,active,tlv,llbg,3,70,20,2021-12-26t13:30:00.000,2021-12-26t13:49:00.000,2021-12-26t13:49:00.000,2021-12-26t13:49:00.000,auh,omaa,19a,2021-12-26t18:50:00.000,2021-12-26t18:24:00.000,etihad airways,ey,etd,599,ey599,etd599,,,,,,,1,,2021-12-26t13:47:00.000,,,,
departure,active,tlv,llbg,,,,2021-12-26t13:30:00.000,,,,add,haab,,2021-12-26t17:30:00.000,,el al,ly,ely,8807,ly8807,ely8807,ethiopian airlines,et,eth,405,et405,eth405,,,,,,,
departure,active,tlv,llbg,,,,2021-12-26t13:30:00.000,,,,add,haab,,2021-12-26t17:30:00.000,,ethiopian airlines,et,eth,405,et405,eth405,,,,,,,,,,,,,
departure,active,tlv,llbg,3,,,2021-12-26t13:35:00.000,,,,ory,lfpo,,2021-12-26t17:45:00.000,,transavia france,to,tvf,3931,to3931,tvf3931,,,,,,,3,,,,,,
departure,active,tlv,llbg,3,,,2021-12-26t13:50:00.000,,,,lis,lppt,,2021-12-26t17:50:00.000,,tap air portugal,tp,tap,8920,tp8920,tap8920,el al,ly,ely,375,ly375,ely375,1,,,,,,
departure,active,tlv,llbg,3,,,2021-12-26t13:50:00.000,,,,lis,lppt,,2021-12-26t17:50:00.000,,el al,ly,ely,375,ly375,ely375,,,,,,,1,,,,,,
departure,active,tlv,llbg,3,,21,2021-12-26t13:55:00.000,2021-12-26t14:16:00.000,2021-12-26t14:16:00.000,2021-12-26t14:16:00.000,cdg,lfpg,,2021-12-26t18:10:00.000,2021-12-26t17:53:00.000,easyjet,u2,ezy,3738,u23738,ezy3738,,,,,,,2b,,2021-12-26t13:59:00.000,,,,
departure,active,tlv,llbg,3,31,18,2021-12-26t14:00:00.000,2021-12-26t14:18:00.000,2021-12-26t14:18:00.000,2021-12-26t14:18:00.000,fkb,edsb,,2021-12-26t17:35:00.000,2021-12-26t17:32:00.000,ryanair,fr,ryr,1843,fr1843,ryr1843,,,,,,,,,2021-12-26t14:00:00.000,,,,
departure,active,tlv,llbg,3,29,11,2021-12-26t14:00:00.000,2021-12-26t14:10:00.000,2021-12-26t14:10:00.000,2021-12-26t14:10:00.000,tsf,liph,,2021-12-26t16:40:00.000,2021-12-26t16:49:00.000,ryanair,fr,ryr,2211,fr2211,ryr2211,,,,,,,,,2021-12-26t14:00:00.000,9,,,
departure,active,tlv,llbg,3,26,26,2021-12-26t14:10:00.000,2021-12-26t14:35:00.000,2021-12-26t14:35:00.000,2021-12-26t14:35:00.000,bud,lhbp,,2021-12-26t16:50:00.000,2021-12-26t16:47:00.000,ryanair,fr,ryr,6755,fr6755,ryr6755,,,,,,,2b,,2021-12-26t14:10:00.000,,,,
