type,status,departure.icaoCode,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,arrival.estimatedTime,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,airline.name,codeshared.airline.icaoCode,arrival.delay,arrival.baggage,Bad_Weather_today,R,new_sick_per_day,avg_for_7_days,longitude,latitude,cancel
departure,active,llbg,20.0,2021-12-16t09:00:00.000,2021-12-16t09:27:00.000,2021-12-16t09:20:00.000,2021-12-16t09:20:00.000,2021-12-16t09:20:00.000,cdg,lfpg,2021-12-16t13:00:00.000,2021-12-16t12:37:00.000,,,,el al,,0.0,5,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,6.0,2021-12-16t09:05:00.000,2021-12-16t09:12:00.000,2021-12-16t09:10:00.000,2021-12-16t09:10:00.000,2021-12-16t09:10:00.000,lhr,egll,2021-12-16t12:35:00.000,2021-12-16t11:41:00.000,,,,american airlines,ely,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,6.0,2021-12-16t09:05:00.000,2021-12-16t09:12:00.000,2021-12-16t09:10:00.000,2021-12-16t09:10:00.000,2021-12-16t09:10:00.000,lhr,egll,2021-12-16t12:35:00.000,2021-12-16t11:41:00.000,,,,aeromexico,ely,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,6.0,2021-12-16t09:05:00.000,2021-12-16t09:12:00.000,2021-12-16t09:10:00.000,2021-12-16t09:10:00.000,2021-12-16t09:10:00.000,lhr,egll,2021-12-16t12:35:00.000,2021-12-16t11:41:00.000,,,,el al,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,0.0,2021-12-16t09:05:00.000,,,,,lca,lclk,2021-12-16t10:05:00.000,,,,,tus airways,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,18.0,2021-12-16t09:40:00.000,2021-12-16t09:50:00.000,2021-12-16t09:58:00.000,2021-12-16t09:58:00.000,2021-12-16t09:58:00.000,saw,ltfj,2021-12-16t13:00:00.000,2021-12-16t12:40:00.000,,,,turkish airlines,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,18.0,2021-12-16t09:50:00.000,,2021-12-16t10:08:00.000,2021-12-16t10:08:00.000,2021-12-16t10:08:00.000,ist,ltfm,2021-12-16t13:10:00.000,2021-12-16t13:01:00.000,,,,air serbia,thy,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,18.0,2021-12-16t09:50:00.000,,2021-12-16t10:08:00.000,2021-12-16t10:08:00.000,2021-12-16t10:08:00.000,ist,ltfm,2021-12-16t13:10:00.000,2021-12-16t13:01:00.000,,,,turkish airlines,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,17.0,2021-12-16t09:55:00.000,,2021-12-16t10:12:00.000,2021-12-16t10:12:00.000,2021-12-16t10:12:00.000,bus,ugsb,2021-12-16t14:15:00.000,2021-12-16t14:03:00.000,,,,arkia israeli airlines,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,17.0,2021-12-16t10:00:00.000,,2021-12-16t10:16:00.000,2021-12-16t10:16:00.000,2021-12-16t10:16:00.000,sof,lbsf,2021-12-16t12:50:00.000,2021-12-16t12:42:00.000,,,,wizz air,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,0.0,2021-12-16t10:00:00.000,2021-12-16t10:00:00.000,,,,kiv,lukk,2021-12-16t12:50:00.000,,,,,air moldova,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,28.0,2021-12-16t10:00:00.000,,2021-12-16t10:28:00.000,2021-12-16t10:28:00.000,2021-12-16t10:28:00.000,bud,lhbp,2021-12-16t12:30:00.000,2021-12-16t12:41:00.000,,,,blue bird airways,,12.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,9.0,2021-12-16t10:10:00.000,2021-12-16t10:10:00.000,2021-12-16t10:18:00.000,2021-12-16t10:18:00.000,2021-12-16t10:18:00.000,saw,ltfj,2021-12-16t13:25:00.000,2021-12-16t13:03:00.000,,,,pegasus,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,34.0,2021-12-16t10:30:00.000,2021-12-16t10:30:00.000,2021-12-16t11:04:00.000,2021-12-16t11:04:00.000,2021-12-16t11:04:00.000,dxb,omdb,2021-12-16t15:35:00.000,,,,,emirates,fdb,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,34.0,2021-12-16t10:30:00.000,2021-12-16t10:30:00.000,2021-12-16t11:04:00.000,2021-12-16t11:04:00.000,2021-12-16t11:04:00.000,dxb,omdb,2021-12-16t15:35:00.000,,,,,flydubai,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,scheduled,llbg,115.0,2021-12-16t10:45:00.000,2021-12-16t12:40:00.000,,,,auh,omaa,2021-12-16t16:05:00.000,,,,,el al,etd,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,scheduled,llbg,115.0,2021-12-16t10:45:00.000,2021-12-16t12:40:00.000,,,,auh,omaa,2021-12-16t16:05:00.000,,,,,etihad airways,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,39.0,2021-12-16t10:55:00.000,2021-12-16t10:55:00.000,2021-12-16t11:33:00.000,2021-12-16t11:33:00.000,2021-12-16t11:33:00.000,bud,lhbp,2021-12-16t13:35:00.000,2021-12-16t13:41:00.000,,,,ryanair,,7.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,46.0,2021-12-16t10:55:00.000,,2021-12-16t11:40:00.000,2021-12-16t11:40:00.000,2021-12-16t11:40:00.000,bud,lhbp,2021-12-16t13:30:00.000,2021-12-16t13:50:00.000,,,,wizz air,,20.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,20.0,2021-12-16t11:05:00.000,2021-12-16t11:05:00.000,2021-12-16t11:25:00.000,2021-12-16t11:25:00.000,2021-12-16t11:25:00.000,vie,loww,2021-12-16t13:55:00.000,2021-12-16t13:50:00.000,,,,ryanair,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,41.0,2021-12-16t11:15:00.000,2021-12-16t11:15:00.000,2021-12-16t11:55:00.000,2021-12-16t11:55:00.000,2021-12-16t11:55:00.000,fco,lirf,2021-12-16t14:00:00.000,2021-12-16t14:13:00.000,,,,ryanair,,14.0,5,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,26.0,2021-12-16t11:20:00.000,2021-12-16t11:20:00.000,2021-12-16t11:46:00.000,2021-12-16t11:46:00.000,2021-12-16t11:46:00.000,bgy,lime,2021-12-16t14:35:00.000,2021-12-16t14:28:00.000,,,,ryanair,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,19.0,2021-12-16t11:30:00.000,2021-12-16t11:48:00.000,2021-12-16t11:49:00.000,2021-12-16t11:49:00.000,2021-12-16t11:49:00.000,ewr,kewr,2021-12-16t16:30:00.000,2021-12-16t16:15:00.000,,,,united airlines,,0.0,11,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,10.0,2021-12-16t11:35:00.000,2021-12-16t11:45:00.000,,,,krk,epkk,2021-12-16t14:30:00.000,,,,,ryanair,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,22.0,2021-12-16t11:55:00.000,2021-12-16t11:55:00.000,2021-12-16t12:16:00.000,2021-12-16t12:16:00.000,2021-12-16t12:16:00.000,gyd,ubbb,2021-12-16t17:00:00.000,2021-12-16t17:00:00.000,,,,azal azerbaijan airlines,,1.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,31.0,2021-12-16t11:55:00.000,2021-12-16t11:55:00.000,2021-12-16t12:26:00.000,2021-12-16t12:26:00.000,2021-12-16t12:26:00.000,svo,uuee,2021-12-16t17:20:00.000,2021-12-16t17:19:00.000,,,,aeroflot,,0.0,4,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,40.0,2021-12-16t12:10:00.000,2021-12-16t12:10:00.000,2021-12-16t12:50:00.000,2021-12-16t12:50:00.000,2021-12-16t12:50:00.000,mxp,limc,2021-12-16t15:25:00.000,2021-12-16t15:41:00.000,,,,wizz air,,16.0,7,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,26.0,2021-12-16t12:15:00.000,2021-12-16t12:15:00.000,2021-12-16t12:40:00.000,2021-12-16t12:40:00.000,2021-12-16t12:40:00.000,ber,eddb,2021-12-16t15:30:00.000,2021-12-16t15:47:00.000,,,,ryanair,,17.0,b2,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,19.0,2021-12-16t12:20:00.000,2021-12-16t12:20:00.000,2021-12-16t12:39:00.000,2021-12-16t12:39:00.000,2021-12-16t12:39:00.000,gva,lsgg,2021-12-16t16:00:00.000,2021-12-16t15:47:00.000,,,,easyjet,,0.0,6,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,0.0,2021-12-16t12:30:00.000,2021-12-16t12:15:00.000,2021-12-16t12:13:00.000,2021-12-16t12:13:00.000,2021-12-16t12:13:00.000,dxb,omdb,2021-12-16t17:30:00.000,2021-12-16t16:45:00.000,,,,el al,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,0.0,2021-12-16t12:30:00.000,,,,,lca,lclk,2021-12-16t13:30:00.000,,,,,tus airways,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,40.0,2021-12-16t12:30:00.000,2021-12-16t12:30:00.000,2021-12-16t13:10:00.000,2021-12-16t13:10:00.000,2021-12-16t13:10:00.000,ayt,ltai,2021-12-16t15:00:00.000,2021-12-16t15:26:00.000,,,,corendon air,,27.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,0.0,2021-12-16t12:45:00.000,2021-12-16t12:45:00.000,,,,dxb,omdb,2021-12-16t17:50:00.000,,,,,emirates,fdb,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,0.0,2021-12-16t12:45:00.000,2021-12-16t12:45:00.000,,,,dxb,omdb,2021-12-16t17:50:00.000,,,,,flydubai,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,33.0,2021-12-16t12:55:00.000,2021-12-16t13:28:00.000,,,,mxp,limc,2021-12-16t16:15:00.000,,,,,easyjet,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,32.0,2021-12-16t13:15:00.000,2021-12-16t13:15:00.000,2021-12-16t13:46:00.000,2021-12-16t13:46:00.000,2021-12-16t13:46:00.000,msq,umms,2021-12-16t19:00:00.000,2021-12-16t19:06:00.000,,,,belavia,,6.0,1,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,20.0,2021-12-16t13:15:00.000,,2021-12-16t13:35:00.000,2021-12-16t13:35:00.000,2021-12-16t13:35:00.000,bus,ugsb,2021-12-16t17:30:00.000,2021-12-16t17:28:00.000,,,,israir airlines,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,45.0,2021-12-16t13:20:00.000,2021-12-16t13:20:00.000,2021-12-16t14:05:00.000,2021-12-16t14:05:00.000,2021-12-16t14:05:00.000,bsl,lfsb,2021-12-16t16:55:00.000,2021-12-16t16:32:00.000,,,,easyjet,,0.0,3,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,51.0,2021-12-16t13:30:00.000,2021-12-16t14:16:00.000,2021-12-16t14:20:00.000,2021-12-16t14:20:00.000,2021-12-16t14:20:00.000,jfk,kjfk,2021-12-16t18:30:00.000,2021-12-16t18:53:00.000,,,,aeromexico,ely,24.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,51.0,2021-12-16t13:30:00.000,2021-12-16t14:16:00.000,2021-12-16t14:20:00.000,2021-12-16t14:20:00.000,2021-12-16t14:20:00.000,jfk,kjfk,2021-12-16t18:30:00.000,2021-12-16t18:53:00.000,,,,aerolineas argentinas,ely,24.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,51.0,2021-12-16t13:30:00.000,2021-12-16t14:16:00.000,2021-12-16t14:20:00.000,2021-12-16t14:20:00.000,2021-12-16t14:20:00.000,jfk,kjfk,2021-12-16t18:30:00.000,2021-12-16t18:53:00.000,,,,el al,,24.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,0.0,2021-12-16t13:30:00.000,2021-12-16t13:30:00.000,,,,ory,lfpo,2021-12-16t17:40:00.000,,,,,transavia france,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,26.0,2021-12-16t13:50:00.000,2021-12-16t13:50:00.000,2021-12-16t14:16:00.000,2021-12-16t14:16:00.000,2021-12-16t14:16:00.000,lys,lfll,2021-12-16t17:35:00.000,2021-12-16t17:19:00.000,,,,transavia france,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,0.0,2021-12-16t14:00:00.000,2021-12-16t14:00:00.000,,,,ams,eham,2021-12-16t18:10:00.000,,,,,easyjet,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,0.0,2021-12-16t14:00:00.000,,,,,hkg,vhhh,2021-12-17t06:45:00.000,,,,,c.a.l. cargo airlines,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,26.0,2021-12-16t14:05:00.000,2021-12-16t14:05:00.000,2021-12-16t14:30:00.000,2021-12-16t14:30:00.000,2021-12-16t14:30:00.000,tsf,liph,2021-12-16t16:45:00.000,2021-12-16t17:04:00.000,,,,ryanair,,19.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,23.0,2021-12-16t14:15:00.000,2021-12-16t14:30:00.000,2021-12-16t14:37:00.000,2021-12-16t14:37:00.000,2021-12-16t14:37:00.000,bcn,lebl,2021-12-16t18:05:00.000,2021-12-16t17:49:00.000,,,,iberia,ely,0.0,15,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,23.0,2021-12-16t14:15:00.000,2021-12-16t14:30:00.000,2021-12-16t14:37:00.000,2021-12-16t14:37:00.000,2021-12-16t14:37:00.000,bcn,lebl,2021-12-16t18:05:00.000,2021-12-16t17:49:00.000,,,,el al,,0.0,15,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,46.0,2021-12-16t14:20:00.000,2021-12-16t14:45:00.000,2021-12-16t15:05:00.000,2021-12-16t15:05:00.000,2021-12-16t15:05:00.000,hkg,vhhh,2021-12-17t06:15:00.000,,,,,cathay pacific,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,16.0,2021-12-16t14:25:00.000,2021-12-16t14:38:00.000,2021-12-16t14:40:00.000,2021-12-16t14:40:00.000,2021-12-16t14:40:00.000,dxb,omdb,2021-12-16t20:03:00.000,2021-12-16t19:19:00.000,,,,el al,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,29.0,2021-12-16t14:25:00.000,2021-12-16t14:25:00.000,2021-12-16t14:53:00.000,2021-12-16t14:53:00.000,2021-12-16t14:53:00.000,led,ulli,2021-12-16t20:30:00.000,2021-12-16t20:23:00.000,,,,aeroflot,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,0.0,2021-12-16t14:30:00.000,2021-12-16t14:30:00.000,,,,bah,obbi,2021-12-16t18:00:00.000,,,,,gulf air,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,0.0,2021-12-16t14:30:00.000,2021-12-16t14:30:00.000,,,,saw,ltfj,2021-12-16t17:45:00.000,,,,,pegasus,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,21.0,2021-12-16t14:35:00.000,2021-12-16t14:35:00.000,2021-12-16t14:56:00.000,2021-12-16t14:56:00.000,2021-12-16t14:56:00.000,kbp,ukbb,2021-12-16t17:45:00.000,2021-12-16t17:47:00.000,,,,uia,,2.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,0.0,2021-12-16t14:40:00.000,,2021-12-16t09:06:00.000,2021-12-16t09:06:00.000,2021-12-16t09:06:00.000,fra,eddf,2021-12-16t12:40:00.000,2021-12-16t11:54:00.000,2021-12-16t11:59:00.000,2021-12-16t11:59:00.000,2021-12-16t11:59:00.000,el al,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,26.0,2021-12-16t14:50:00.000,2021-12-16t14:50:00.000,2021-12-16t15:15:00.000,2021-12-16t15:15:00.000,2021-12-16t15:15:00.000,ist,ltfm,2021-12-16t18:00:00.000,2021-12-16t18:10:00.000,,,,air serbia,thy,11.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,26.0,2021-12-16t14:50:00.000,2021-12-16t14:50:00.000,2021-12-16t15:15:00.000,2021-12-16t15:15:00.000,2021-12-16t15:15:00.000,ist,ltfm,2021-12-16t18:00:00.000,2021-12-16t18:10:00.000,,,,turkish airlines,,11.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,0.0,2021-12-16t15:15:00.000,2021-12-16t12:18:00.000,2021-12-16t12:19:00.000,2021-12-16t12:19:00.000,2021-12-16t12:19:00.000,lhr,egll,2021-12-16t18:45:00.000,2021-12-16t14:58:00.000,,,,aeromexico,ely,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,0.0,2021-12-16t15:15:00.000,2021-12-16t12:18:00.000,2021-12-16t12:19:00.000,2021-12-16t12:19:00.000,2021-12-16t12:19:00.000,lhr,egll,2021-12-16t18:45:00.000,2021-12-16t14:58:00.000,,,,el al,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,22.0,2021-12-16t15:25:00.000,2021-12-16t15:25:00.000,2021-12-16t15:47:00.000,2021-12-16t15:47:00.000,2021-12-16t15:47:00.000,trn,limf,2021-12-16t18:30:00.000,2021-12-16t18:40:00.000,,,,ryanair,,10.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,29.0,2021-12-16t15:25:00.000,2021-12-16t15:25:00.000,2021-12-16t15:54:00.000,2021-12-16t15:54:00.000,2021-12-16t15:54:00.000,wmi,epmo,2021-12-16t18:35:00.000,2021-12-16t18:31:00.000,,,,ryanair,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,40.0,2021-12-16t15:30:00.000,2021-12-16t16:05:00.000,2021-12-16t16:10:00.000,2021-12-16t16:10:00.000,2021-12-16t16:10:00.000,bru,ebbr,2021-12-16t19:30:00.000,2021-12-16t19:42:00.000,,,,el al,,12.0,4,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,14.0,2021-12-16t15:30:00.000,2021-12-16t15:30:00.000,2021-12-16t15:43:00.000,2021-12-16t15:43:00.000,2021-12-16t15:43:00.000,ory,lfpo,2021-12-16t19:40:00.000,2021-12-16t19:08:00.000,,,,transavia france,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,40.0,2021-12-16t15:10:00.000,,2021-12-16t15:49:00.000,2021-12-16t15:49:00.000,2021-12-16t15:49:00.000,kbp,ukbb,2021-12-16t18:35:00.000,2021-12-16t18:51:00.000,,,,israir airlines,,16.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,0.0,2021-12-16t15:50:00.000,2021-12-16t15:50:00.000,,,,ayt,ltai,2021-12-16t18:25:00.000,,,,,pegasus,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,43.0,2021-12-16t15:55:00.000,2021-12-16t16:02:00.000,2021-12-16t16:38:00.000,2021-12-16t16:38:00.000,2021-12-16t16:38:00.000,cdg,lfpg,2021-12-16t19:35:00.000,2021-12-16t19:54:00.000,,,,klm,afr,20.0,30,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,43.0,2021-12-16t15:55:00.000,2021-12-16t16:02:00.000,2021-12-16t16:38:00.000,2021-12-16t16:38:00.000,2021-12-16t16:38:00.000,cdg,lfpg,2021-12-16t19:35:00.000,2021-12-16t19:54:00.000,,,,air france,,20.0,30,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,34.0,2021-12-16t16:10:00.000,2021-12-16t16:07:00.000,2021-12-16t16:44:00.000,2021-12-16t16:44:00.000,2021-12-16t16:44:00.000,vie,loww,2021-12-16t18:55:00.000,2021-12-16t19:01:00.000,,,,austrian,,7.0,,0,1.41,864,606,34.8856,32.0094,0
departure,cancelled,llbg,0.0,2021-12-16t16:10:00.000,,,,,bru,ebbr,2021-12-16t20:10:00.000,,,,,brussels airlines,,0.0,5,0,1.41,864,606,34.8856,32.0094,1
departure,cancelled,llbg,0.0,2021-12-16t16:15:00.000,,,,,vie,loww,2021-12-16t19:05:00.000,,,,,el al,,0.0,,0,1.41,864,606,34.8856,32.0094,1
departure,active,llbg,31.0,2021-12-16t16:20:00.000,2021-12-16t16:42:00.000,2021-12-16t16:50:00.000,2021-12-16t16:50:00.000,2021-12-16t16:50:00.000,ber,eddb,2021-12-16t19:50:00.000,2021-12-16t19:42:00.000,,,,el al,,0.0,a2,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,43.0,2021-12-16t16:25:00.000,2021-12-16t16:33:00.000,2021-12-16t17:07:00.000,2021-12-16t17:07:00.000,2021-12-16t17:07:00.000,lhr,egll,2021-12-16t19:40:00.000,2021-12-16t19:50:00.000,,,,british airways,,10.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,45.0,2021-12-16t16:25:00.000,2021-12-16t16:25:00.000,2021-12-16t17:10:00.000,2021-12-16t17:10:00.000,2021-12-16t17:10:00.000,fra,eddf,2021-12-16t20:00:00.000,,,,,united airlines,dlh,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,45.0,2021-12-16t16:25:00.000,2021-12-16t16:25:00.000,2021-12-16t17:10:00.000,2021-12-16t17:10:00.000,2021-12-16t17:10:00.000,fra,eddf,2021-12-16t20:00:00.000,,,,,brussels airlines,dlh,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,45.0,2021-12-16t16:25:00.000,2021-12-16t16:25:00.000,2021-12-16t17:10:00.000,2021-12-16t17:10:00.000,2021-12-16t17:10:00.000,fra,eddf,2021-12-16t20:00:00.000,,,,,lufthansa,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,0.0,2021-12-16t16:40:00.000,2021-12-16t16:40:00.000,,,,kiv,lukk,2021-12-16t19:20:00.000,,,,,fly one,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,40.0,2021-12-16t16:45:00.000,2021-12-16t16:45:00.000,2021-12-16t17:24:00.000,2021-12-16t17:24:00.000,2021-12-16t17:24:00.000,sof,lbsf,2021-12-16t19:35:00.000,2021-12-16t19:46:00.000,,,,air serbia,lzb,12.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,40.0,2021-12-16t16:45:00.000,2021-12-16t16:45:00.000,2021-12-16t17:24:00.000,2021-12-16t17:24:00.000,2021-12-16t17:24:00.000,sof,lbsf,2021-12-16t19:35:00.000,2021-12-16t19:46:00.000,,,,bulgaria air,,12.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,23.0,2021-12-16t16:50:00.000,2021-12-16t17:08:00.000,2021-12-16t17:13:00.000,2021-12-16t17:13:00.000,2021-12-16t17:13:00.000,cdg,lfpg,2021-12-16t20:55:00.000,2021-12-16t20:37:00.000,,,,aeromexico,ely,0.0,6,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,23.0,2021-12-16t16:50:00.000,2021-12-16t17:08:00.000,2021-12-16t17:13:00.000,2021-12-16t17:13:00.000,2021-12-16t17:13:00.000,cdg,lfpg,2021-12-16t20:55:00.000,2021-12-16t20:37:00.000,,,,el al,,0.0,6,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,23.0,2021-12-16t17:00:00.000,2021-12-16t17:20:00.000,2021-12-16t17:23:00.000,2021-12-16t17:23:00.000,2021-12-16t17:23:00.000,tbs,ugtb,2021-12-16t21:35:00.000,2021-12-16t21:33:00.000,,,,el al,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,19.0,2021-12-16t17:00:00.000,2021-12-16t17:00:00.000,2021-12-16t17:19:00.000,2021-12-16t17:19:00.000,2021-12-16t17:19:00.000,ory,lfpo,2021-12-16t21:10:00.000,2021-12-16t20:58:00.000,,,,transavia france,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,15.0,2021-12-16t17:00:00.000,2021-12-16t17:17:00.000,2021-12-16t17:15:00.000,2021-12-16t17:15:00.000,2021-12-16t17:15:00.000,lgg,eblg,2021-12-16t20:40:00.000,2021-12-16t20:24:00.000,,,,el al,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,21.0,2021-12-16t17:05:00.000,2021-12-16t17:27:00.000,2021-12-16t17:25:00.000,2021-12-16t17:25:00.000,2021-12-16t17:25:00.000,mad,lemd,2021-12-16t21:35:00.000,2021-12-16t21:24:00.000,,,,aerolineas argentinas,ely,0.0,1,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,21.0,2021-12-16t17:05:00.000,2021-12-16t17:27:00.000,2021-12-16t17:25:00.000,2021-12-16t17:25:00.000,2021-12-16t17:25:00.000,mad,lemd,2021-12-16t21:35:00.000,2021-12-16t21:24:00.000,,,,iberia,ely,0.0,1,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,21.0,2021-12-16t17:05:00.000,2021-12-16t17:27:00.000,2021-12-16t17:25:00.000,2021-12-16t17:25:00.000,2021-12-16t17:25:00.000,mad,lemd,2021-12-16t21:35:00.000,2021-12-16t21:24:00.000,,,,el al,,0.0,1,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,32.0,2021-12-16t17:10:00.000,2021-12-16t17:10:00.000,2021-12-16t17:42:00.000,2021-12-16t17:42:00.000,2021-12-16t17:42:00.000,bcn,lebl,2021-12-16t20:45:00.000,2021-12-16t21:01:00.000,,,,arkia israeli airlines,,16.0,13,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,35.0,2021-12-16t17:20:00.000,2021-12-16t17:20:00.000,2021-12-16t17:55:00.000,2021-12-16t17:55:00.000,2021-12-16t17:55:00.000,kbp,ukbb,2021-12-16t20:40:00.000,,,,,skyup airlines,,0.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,32.0,2021-12-16t17:40:00.000,2021-12-16t17:40:00.000,2021-12-16t18:12:00.000,2021-12-16t18:12:00.000,2021-12-16t18:12:00.000,ath,lgav,2021-12-16t19:55:00.000,2021-12-16t20:03:00.000,,,,israir airlines,,9.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,34.0,2021-12-16t17:45:00.000,2021-12-16t18:19:00.000,,,,bcn,lebl,2021-12-16t21:30:00.000,,,,,iberia,vlg,0.0,13,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,34.0,2021-12-16t17:45:00.000,2021-12-16t18:19:00.000,,,,bcn,lebl,2021-12-16t21:30:00.000,,,,,vueling,,0.0,13,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,4.0,2021-12-16t17:50:00.000,2021-12-16t18:00:00.000,2021-12-16t17:54:00.000,2021-12-16t17:54:00.000,2021-12-16t17:54:00.000,otp,lrop,2021-12-16t20:10:00.000,2021-12-16t20:14:00.000,,,,el al,,4.0,,0,1.41,864,606,34.8856,32.0094,0
departure,active,llbg,16.0,2021-12-16t18:10:00.000,2021-12-16t18:10:00.000,2021-12-16t18:25:00.000,2021-12-16t18:25:00.000,2021-12-16t18:25:00.000,lgw,egkk,2021-12-16t21:45:00.000,2021-12-16t21:26:00.000,,,,easyjet,,0.0,,0,1.41,864,606,34.8856,32.0094,0
