,type,status,departure.icaoCode,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,arrival.estimatedTime,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,airline.name,codeshared.airline.icaoCode,arrival.delay,arrival.baggage,Bad_Weather_today,R,new_sick_per_day,avg_for_7_days,longitude,latitude,cancel
7430,departure,active,llbg,21,2021-12-25t23:45:00.000,2021-12-25t23:45:00.000,2021-12-26t00:06:00.000,2021-12-26t00:06:00.000,2021-12-26t00:06:00.000,dxb,omdb,2021-12-26t04:50:00.000,2021-12-26t04:44:00.000,,,,flydubai,,0,,0,1.96,806,1238,34.8856,32.0094,1
7431,departure,cancelled,llbg,0,2021-12-25t23:55:00.000,,,,,jfk,kjfk,2021-12-26t05:20:00.000,,,,,delta air lines,,0,,0,1.96,806,1238,34.8856,32.0094,1
7432,departure,active,llbg,0,2021-12-25t23:55:00.000,,2021-12-25t23:17:00.000,2021-12-25t23:17:00.000,2021-12-25t23:17:00.000,fco,lirf,2021-12-26t02:45:00.000,2021-12-26t01:32:00.000,,,,mistral air,,0,,0,1.96,806,1238,34.8856,32.0094,1
7433,departure,active,llbg,5,2021-12-26t00:45:00.000,2021-12-26t01:05:00.000,2021-12-26t00:50:00.000,2021-12-26t00:50:00.000,2021-12-26t00:50:00.000,jfk,kjfk,2021-12-26t06:09:00.000,2021-12-26t05:31:00.000,,,,jetblue airways,aal,0,,0,1.99,1806,1297,34.8856,32.0094,1
7434,departure,active,llbg,5,2021-12-26t00:45:00.000,2021-12-26t01:05:00.000,2021-12-26t00:50:00.000,2021-12-26t00:50:00.000,2021-12-26t00:50:00.000,jfk,kjfk,2021-12-26t06:09:00.000,2021-12-26t05:31:00.000,,,,american airlines,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7435,departure,active,llbg,0,2021-12-26t00:45:00.000,,,,,dxb,omdb,2021-12-26t05:45:00.000,,,,,emirates,fdb,0,,0,1.99,1806,1297,34.8856,32.0094,1
7436,departure,active,llbg,0,2021-12-26t00:45:00.000,,,,,dxb,omdb,2021-12-26t05:45:00.000,,,,,flydubai,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7437,departure,active,llbg,14,2021-12-26t00:45:00.000,2021-12-26t00:59:00.000,,,,jfk,kjfk,2021-12-26t05:45:00.000,,,,,aeromexico,ely,0,,0,1.99,1806,1297,34.8856,32.0094,1
7438,departure,active,llbg,14,2021-12-26t00:45:00.000,2021-12-26t00:59:00.000,,,,jfk,kjfk,2021-12-26t05:45:00.000,,,,,aerolineas argentinas,ely,0,,0,1.99,1806,1297,34.8856,32.0094,1
7439,departure,active,llbg,14,2021-12-26t00:45:00.000,2021-12-26t00:59:00.000,,,,jfk,kjfk,2021-12-26t05:45:00.000,,,,,el al,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7440,departure,scheduled,llbg,1456,2021-12-26t00:45:00.000,2021-12-27t01:01:00.000,,,,yyz,cyyz,2021-12-26t06:00:00.000,,,,,aeromexico,ely,0,,0,1.99,1806,1297,34.8856,32.0094,1
7441,departure,scheduled,llbg,1456,2021-12-26t00:45:00.000,2021-12-27t01:01:00.000,,,,yyz,cyyz,2021-12-26t06:00:00.000,,,,,el al,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7442,departure,active,llbg,24,2021-12-26t00:55:00.000,2021-12-26t01:15:00.000,2021-12-26t01:19:00.000,2021-12-26t01:19:00.000,2021-12-26t01:19:00.000,sfo,ksfo,2021-12-26t06:00:00.000,2021-12-26t05:45:00.000,,,,united airlines,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7443,departure,cancelled,llbg,10,2021-12-26t01:00:00.000,2021-12-26t01:10:00.000,,,,mia,kmia,2021-12-26t07:50:00.000,,,,,aerolineas argentinas,ely,0,,0,1.99,1806,1297,34.8856,32.0094,1
7444,departure,cancelled,llbg,10,2021-12-26t01:00:00.000,2021-12-26t01:10:00.000,,,,mia,kmia,2021-12-26t07:50:00.000,,,,,el al,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7445,departure,active,llbg,10,2021-12-26t01:00:00.000,2021-12-26t01:10:00.000,,,,ewr,kewr,2021-12-26t06:00:00.000,,,,,el al,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7446,departure,active,llbg,8,2021-12-26t01:05:00.000,2021-12-26t01:15:00.000,2021-12-26t01:13:00.000,2021-12-26t01:13:00.000,2021-12-26t01:13:00.000,lax,klax,2021-12-26t06:00:00.000,2021-12-26t05:49:00.000,,,,aeromexico,ely,0,,0,1.99,1806,1297,34.8856,32.0094,1
7447,departure,active,llbg,8,2021-12-26t01:05:00.000,2021-12-26t01:15:00.000,2021-12-26t01:13:00.000,2021-12-26t01:13:00.000,2021-12-26t01:13:00.000,lax,klax,2021-12-26t06:00:00.000,2021-12-26t05:49:00.000,,,,el al,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7448,departure,active,llbg,15,2021-12-25t09:25:00.000,2021-12-25t09:40:00.000,,,,lej,eddp,2021-12-25t13:11:00.000,,,,,eat leipzig,,0,,0,1.96,806,1238,34.8856,32.0094,1
7449,departure,active,llbg,16,2021-12-25t07:05:00.000,2021-12-25t07:20:00.000,2021-12-25t07:21:00.000,2021-12-25t07:21:00.000,2021-12-25t07:21:00.000,isl,ltba,2021-12-25t10:14:00.000,2021-12-25t10:04:00.000,,,,turkish airlines,,0,,0,1.96,806,1238,34.8856,32.0094,1
7450,departure,active,llbg,15,2021-12-25t12:25:00.000,2021-12-25t12:40:00.000,,,,lej,eddp,2021-12-25t16:07:00.000,,,,,eat leipzig,,0,,0,1.96,806,1238,34.8856,32.0094,1
7451,departure,active,llbg,10,2021-12-25t11:25:00.000,2021-12-25t11:40:00.000,2021-12-25t11:34:00.000,2021-12-25t11:34:00.000,2021-12-25t11:34:00.000,cdg,lfpg,2021-12-25t15:04:00.000,2021-12-25t15:17:00.000,,,,fedex,,14,,0,1.96,806,1238,34.8856,32.0094,1
7452,departure,active,llbg,15,2021-12-25t20:00:00.000,2021-12-25t20:15:00.000,,,,ist,ltfm,2021-12-25t23:12:00.000,,,,,mng airlines,,0,,0,1.96,806,1238,34.8856,32.0094,1
7453,departure,active,llbg,30,2021-12-25t09:25:00.000,,2021-12-25t09:55:00.000,2021-12-25t09:55:00.000,2021-12-25t09:55:00.000,lej,eddp,2021-12-25t13:11:00.000,2021-12-25t12:50:00.000,,,,dhl air,,0,,0,1.96,806,1238,34.8856,32.0094,1
7454,departure,active,llbg,35,2021-12-25t12:25:00.000,,2021-12-25t12:59:00.000,2021-12-25t12:59:00.000,2021-12-25t12:59:00.000,lej,eddp,2021-12-25t16:07:00.000,2021-12-25t16:02:00.000,,,,dhl air,,0,,0,1.96,806,1238,34.8856,32.0094,1
7455,departure,active,llbg,24,2021-12-25t21:05:00.000,2021-12-25t21:20:00.000,2021-12-25t21:28:00.000,2021-12-25t21:28:00.000,2021-12-25t21:28:00.000,saw,ltfj,2021-12-26t00:19:00.000,2021-12-26t00:15:00.000,,,,pegasus,,0,,0,1.96,806,1238,34.8856,32.0094,1
7456,departure,active,llbg,11,2021-12-25t21:45:00.000,,2021-12-25t21:55:00.000,2021-12-25t21:55:00.000,2021-12-25t21:55:00.000,ltn,eggw,2021-12-26t01:15:00.000,2021-12-26t00:57:00.000,,,,wizz air,,0,,0,1.96,806,1238,34.8856,32.0094,1
7457,departure,active,llbg,16,2021-12-26t05:15:00.000,,2021-12-26t05:31:00.000,2021-12-26t05:31:00.000,2021-12-26t05:31:00.000,ams,eham,2021-12-26t09:20:00.000,2021-12-26t08:57:00.000,,,,air france,klm,0,,0,1.99,1806,1297,34.8856,32.0094,1
7458,departure,active,llbg,16,2021-12-26t05:15:00.000,,2021-12-26t05:31:00.000,2021-12-26t05:31:00.000,2021-12-26t05:31:00.000,ams,eham,2021-12-26t09:20:00.000,2021-12-26t08:57:00.000,,,,delta air lines,klm,0,,0,1.99,1806,1297,34.8856,32.0094,1
7459,departure,active,llbg,16,2021-12-26t05:15:00.000,,2021-12-26t05:31:00.000,2021-12-26t05:31:00.000,2021-12-26t05:31:00.000,ams,eham,2021-12-26t09:20:00.000,2021-12-26t08:57:00.000,,,,kenya airways,klm,0,,0,1.99,1806,1297,34.8856,32.0094,1
7460,departure,active,llbg,16,2021-12-26t05:15:00.000,,2021-12-26t05:31:00.000,2021-12-26t05:31:00.000,2021-12-26t05:31:00.000,ams,eham,2021-12-26t09:20:00.000,2021-12-26t08:57:00.000,,,,klm,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7461,departure,active,llbg,13,2021-12-26t05:20:00.000,,2021-12-26t05:32:00.000,2021-12-26t05:32:00.000,2021-12-26t05:32:00.000,ath,lgav,2021-12-26t07:30:00.000,2021-12-26t07:17:00.000,,,,bulgaria air,aee,0,,0,1.99,1806,1297,34.8856,32.0094,1
7462,departure,active,llbg,13,2021-12-26t05:20:00.000,,2021-12-26t05:32:00.000,2021-12-26t05:32:00.000,2021-12-26t05:32:00.000,ath,lgav,2021-12-26t07:30:00.000,2021-12-26t07:17:00.000,,,,aegean airlines,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7463,departure,active,llbg,15,2021-12-26t05:20:00.000,,2021-12-26t05:34:00.000,2021-12-26t05:34:00.000,2021-12-26t05:34:00.000,fra,eddf,2021-12-26t09:00:00.000,2021-12-26t08:40:00.000,,,,air canada,dlh,0,,0,1.99,1806,1297,34.8856,32.0094,1
7464,departure,active,llbg,15,2021-12-26t05:20:00.000,,2021-12-26t05:34:00.000,2021-12-26t05:34:00.000,2021-12-26t05:34:00.000,fra,eddf,2021-12-26t09:00:00.000,2021-12-26t08:40:00.000,,,,ana,dlh,0,,0,1.99,1806,1297,34.8856,32.0094,1
7465,departure,active,llbg,15,2021-12-26t05:20:00.000,,2021-12-26t05:34:00.000,2021-12-26t05:34:00.000,2021-12-26t05:34:00.000,fra,eddf,2021-12-26t09:00:00.000,2021-12-26t08:40:00.000,,,,united airlines,dlh,0,,0,1.99,1806,1297,34.8856,32.0094,1
7466,departure,active,llbg,15,2021-12-26t05:20:00.000,,2021-12-26t05:34:00.000,2021-12-26t05:34:00.000,2021-12-26t05:34:00.000,fra,eddf,2021-12-26t09:00:00.000,2021-12-26t08:40:00.000,,,,lufthansa,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7467,departure,active,llbg,22,2021-12-26t05:20:00.000,2021-12-26t05:20:00.000,2021-12-26t05:41:00.000,2021-12-26t05:41:00.000,2021-12-26t05:41:00.000,waw,epwa,2021-12-26t08:25:00.000,2021-12-26t08:10:00.000,,,,lot - polish airlines,,0,2,0,1.99,1806,1297,34.8856,32.0094,1
7468,departure,active,llbg,7,2021-12-26t05:30:00.000,2021-12-26t05:30:00.000,2021-12-26t05:36:00.000,2021-12-26t05:36:00.000,2021-12-26t05:36:00.000,saw,ltfj,2021-12-26t08:45:00.000,2021-12-26t08:20:00.000,,,,pegasus,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7469,departure,active,llbg,14,2021-12-26t05:30:00.000,2021-12-26t05:30:00.000,2021-12-26t05:43:00.000,2021-12-26t05:43:00.000,2021-12-26t05:43:00.000,kbp,ukbb,2021-12-26t08:40:00.000,2021-12-26t08:32:00.000,,,,uia,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7470,departure,active,llbg,29,2021-12-26t05:35:00.000,,2021-12-26t06:04:00.000,2021-12-26t06:04:00.000,2021-12-26t06:04:00.000,prg,lkpr,2021-12-26t08:40:00.000,2021-12-26t08:40:00.000,,,,csa,tvs,1,13,0,1.99,1806,1297,34.8856,32.0094,1
7471,departure,active,llbg,29,2021-12-26t05:35:00.000,,2021-12-26t06:04:00.000,2021-12-26t06:04:00.000,2021-12-26t06:04:00.000,prg,lkpr,2021-12-26t08:40:00.000,2021-12-26t08:40:00.000,,,,smartwings,,1,13,0,1.99,1806,1297,34.8856,32.0094,1
7472,departure,active,llbg,0,2021-12-26t06:00:00.000,2021-12-26t06:00:00.000,2021-12-26t05:59:00.000,2021-12-26t05:59:00.000,2021-12-26t05:59:00.000,mad,lemd,2021-12-26t10:30:00.000,2021-12-26t09:51:00.000,,,,el al,ibe,0,6,0,1.99,1806,1297,34.8856,32.0094,1
7473,departure,active,llbg,0,2021-12-26t06:00:00.000,2021-12-26t06:00:00.000,2021-12-26t05:59:00.000,2021-12-26t05:59:00.000,2021-12-26t05:59:00.000,mad,lemd,2021-12-26t10:30:00.000,2021-12-26t09:51:00.000,,,,iberia,,0,6,0,1.99,1806,1297,34.8856,32.0094,1
7474,departure,active,llbg,0,2021-12-26t06:00:00.000,,,,,muc,eddm,2021-12-26t09:15:00.000,,,,,american airlines,ely,0,,0,1.99,1806,1297,34.8856,32.0094,1
7475,departure,active,llbg,0,2021-12-26t06:00:00.000,,,,,muc,eddm,2021-12-26t09:15:00.000,,,,,el al,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7476,departure,active,llbg,13,2021-12-26t06:00:00.000,2021-12-26t06:19:00.000,2021-12-26t06:12:00.000,2021-12-26t06:12:00.000,2021-12-26t06:12:00.000,dme,uudd,2021-12-26t11:05:00.000,2021-12-26t10:55:00.000,,,,s7 airlines,ely,0,,0,1.99,1806,1297,34.8856,32.0094,1
7477,departure,active,llbg,13,2021-12-26t06:00:00.000,2021-12-26t06:19:00.000,2021-12-26t06:12:00.000,2021-12-26t06:12:00.000,2021-12-26t06:12:00.000,dme,uudd,2021-12-26t11:05:00.000,2021-12-26t10:55:00.000,,,,el al,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7478,departure,active,llbg,0,2021-12-26t06:00:00.000,,,,,dxb,omdb,2021-12-26t11:25:00.000,,,,,el al,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7479,departure,active,llbg,0,2021-12-26t06:10:00.000,,,,,gva,lsgg,2021-12-26t09:50:00.000,,,,,el al,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7480,departure,active,llbg,0,2021-12-26t06:10:00.000,,,,,fco,lirf,2021-12-26t09:00:00.000,,,,,american airlines,ely,0,,0,1.99,1806,1297,34.8856,32.0094,1
7481,departure,active,llbg,0,2021-12-26t06:10:00.000,,,,,fco,lirf,2021-12-26t09:00:00.000,,,,,tap air portugal,ely,0,,0,1.99,1806,1297,34.8856,32.0094,1
7482,departure,active,llbg,0,2021-12-26t06:10:00.000,,,,,fco,lirf,2021-12-26t09:00:00.000,,,,,el al,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7483,departure,active,llbg,0,2021-12-26t06:10:00.000,,2021-12-26t06:05:00.000,2021-12-26t06:05:00.000,2021-12-26t06:05:00.000,saw,ltfj,2021-12-26t09:30:00.000,2021-12-26t08:52:00.000,,,,turkish airlines,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7484,departure,active,llbg,5,2021-12-26t06:15:00.000,2021-12-26t06:15:00.000,2021-12-26t06:19:00.000,2021-12-26t06:19:00.000,2021-12-26t06:19:00.000,ams,eham,2021-12-26t10:25:00.000,2021-12-26t09:53:00.000,,,,american airlines,ely,0,,0,1.99,1806,1297,34.8856,32.0094,1
7485,departure,active,llbg,5,2021-12-26t06:15:00.000,2021-12-26t06:15:00.000,2021-12-26t06:19:00.000,2021-12-26t06:19:00.000,2021-12-26t06:19:00.000,ams,eham,2021-12-26t10:25:00.000,2021-12-26t09:53:00.000,,,,el al,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7486,departure,active,llbg,0,2021-12-26t06:15:00.000,2021-12-26t06:14:00.000,,,,vie,loww,2021-12-26t09:00:00.000,,,,,austrian,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7487,departure,active,llbg,0,2021-12-26t06:30:00.000,,,,,bcn,lebl,2021-12-26t10:20:00.000,,,,,american airlines,ely,0,,0,1.99,1806,1297,34.8856,32.0094,1
7488,departure,active,llbg,0,2021-12-26t06:30:00.000,,,,,bcn,lebl,2021-12-26t10:20:00.000,,,,,iberia,ely,0,,0,1.99,1806,1297,34.8856,32.0094,1
7489,departure,active,llbg,0,2021-12-26t06:30:00.000,,,,,bcn,lebl,2021-12-26t10:20:00.000,,,,,el al,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7490,departure,active,llbg,21,2021-12-26t06:30:00.000,2021-12-26t06:51:00.000,,,,kbp,ukbb,2021-12-26t09:55:00.000,,,,,el al,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7491,departure,active,llbg,0,2021-12-26t06:40:00.000,,2021-12-26t06:39:00.000,2021-12-26t06:39:00.000,2021-12-26t06:39:00.000,etm,ller,2021-12-26t07:40:00.000,2021-12-26t07:26:00.000,,,,israir airlines,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7492,departure,active,llbg,0,2021-12-26t06:50:00.000,,,,,mxp,limc,2021-12-26t10:05:00.000,,,,,american airlines,ely,0,,0,1.99,1806,1297,34.8856,32.0094,1
7493,departure,active,llbg,0,2021-12-26t06:50:00.000,,,,,mxp,limc,2021-12-26t10:05:00.000,,,,,el al,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7494,departure,active,llbg,13,2021-12-26t06:55:00.000,,2021-12-26t07:07:00.000,2021-12-26t07:07:00.000,2021-12-26t07:07:00.000,prg,lkpr,2021-12-26t10:00:00.000,2021-12-26t09:53:00.000,,,,israir airlines,,0,13,0,1.99,1806,1297,34.8856,32.0094,1
7495,departure,active,llbg,23,2021-12-26t07:00:00.000,,2021-12-26t07:22:00.000,2021-12-26t07:22:00.000,2021-12-26t07:22:00.000,dxb,omdb,2021-12-26t12:20:00.000,2021-12-26t12:17:00.000,,,,arkia israeli airlines,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7496,departure,active,llbg,2,2021-12-26t07:00:00.000,,2021-12-26t07:01:00.000,2021-12-26t07:01:00.000,2021-12-26t07:01:00.000,muc,eddm,2021-12-26t10:10:00.000,2021-12-26t09:53:00.000,,,,brussels airlines,dlh,0,,0,1.99,1806,1297,34.8856,32.0094,1
7497,departure,active,llbg,2,2021-12-26t07:00:00.000,,2021-12-26t07:01:00.000,2021-12-26t07:01:00.000,2021-12-26t07:01:00.000,muc,eddm,2021-12-26t10:10:00.000,2021-12-26t09:53:00.000,,,,united airlines,dlh,0,,0,1.99,1806,1297,34.8856,32.0094,1
7498,departure,active,llbg,2,2021-12-26t07:00:00.000,,2021-12-26t07:01:00.000,2021-12-26t07:01:00.000,2021-12-26t07:01:00.000,muc,eddm,2021-12-26t10:10:00.000,2021-12-26t09:53:00.000,,,,lufthansa,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7499,departure,active,llbg,0,2021-12-26t07:00:00.000,,,,,bud,lhbp,2021-12-26t09:25:00.000,,,,,israir airlines,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7500,departure,active,llbg,14,2021-12-26t07:00:00.000,,2021-12-26t07:13:00.000,2021-12-26t07:13:00.000,2021-12-26t07:13:00.000,bus,ugsb,2021-12-26t11:15:00.000,2021-12-26t11:04:00.000,,,,israir airlines,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7501,departure,active,llbg,0,2021-12-26t07:20:00.000,,,,,saw,ltfj,2021-12-26t10:35:00.000,,,,,pegasus,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7502,departure,active,llbg,7,2021-12-26t07:25:00.000,,2021-12-26t07:32:00.000,2021-12-26t07:32:00.000,2021-12-26t07:32:00.000,prg,lkpr,2021-12-26t10:35:00.000,2021-12-26t10:08:00.000,,,,el al,,0,13,0,1.99,1806,1297,34.8856,32.0094,1
7503,departure,active,llbg,0,2021-12-26t07:25:00.000,,,,,ist,ltfm,2021-12-26t10:45:00.000,,,,,turkish airlines,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7504,departure,active,llbg,0,2021-12-26t07:35:00.000,,2021-12-26t07:29:00.000,2021-12-26t07:29:00.000,2021-12-26t07:29:00.000,zrh,lszh,2021-12-26t10:55:00.000,2021-12-26t10:31:00.000,,,,el al,swr,0,,0,1.99,1806,1297,34.8856,32.0094,1
7505,departure,active,llbg,0,2021-12-26t07:35:00.000,,2021-12-26t07:29:00.000,2021-12-26t07:29:00.000,2021-12-26t07:29:00.000,zrh,lszh,2021-12-26t10:55:00.000,2021-12-26t10:31:00.000,,,,swiss,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7506,departure,active,llbg,12,2021-12-26t07:45:00.000,2021-12-26t07:45:00.000,2021-12-26t07:57:00.000,2021-12-26t07:57:00.000,2021-12-26t07:57:00.000,amm,ojai,2021-12-26t08:30:00.000,2021-12-26t08:21:00.000,2021-12-26t08:22:00.000,2021-12-26t08:22:00.000,2021-12-26t08:22:00.000,royal jordanian,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7507,departure,active,llbg,0,2021-12-26t08:00:00.000,,,,,amm,ojai,2021-12-26t08:45:00.000,,,,,royal jordanian,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7508,departure,active,llbg,0,2021-12-26t08:00:00.000,,,,,prg,lkpr,2021-12-26t11:00:00.000,,,,,blue bird airways,,0,11,0,1.99,1806,1297,34.8856,32.0094,1
7509,departure,active,llbg,0,2021-12-26t08:25:00.000,2021-12-26t08:25:00.000,,,,bus,ugsb,2021-12-26t12:40:00.000,,,,,arkia israeli airlines,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7510,departure,active,llbg,25,2021-12-26t08:40:00.000,2021-12-26t08:40:00.000,2021-12-26t09:04:00.000,2021-12-26t09:04:00.000,2021-12-26t09:04:00.000,tbs,ugtb,2021-12-26t13:10:00.000,2021-12-26t13:08:00.000,,,,aircompany armenia,tgz,0,,0,1.99,1806,1297,34.8856,32.0094,1
7511,departure,active,llbg,25,2021-12-26t08:40:00.000,2021-12-26t08:40:00.000,2021-12-26t09:04:00.000,2021-12-26t09:04:00.000,2021-12-26t09:04:00.000,tbs,ugtb,2021-12-26t13:10:00.000,2021-12-26t13:08:00.000,,,,georgian airways,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7512,departure,active,llbg,17,2021-12-26t09:00:00.000,2021-12-26t09:00:00.000,2021-12-26t09:16:00.000,2021-12-26t09:16:00.000,2021-12-26t09:16:00.000,cdg,lfpg,2021-12-26t13:00:00.000,2021-12-26t12:33:00.000,,,,el al,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7513,departure,active,llbg,0,2021-12-26t09:00:00.000,,,,,bus,ugsb,2021-12-26t14:15:00.000,,,,,israir airlines,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7514,departure,active,llbg,9,2021-12-26t09:05:00.000,2021-12-26t09:05:00.000,2021-12-26t09:14:00.000,2021-12-26t09:14:00.000,2021-12-26t09:14:00.000,lhr,egll,2021-12-26t12:35:00.000,2021-12-26t11:52:00.000,,,,american airlines,ely,0,,0,1.99,1806,1297,34.8856,32.0094,1
7515,departure,active,llbg,9,2021-12-26t09:05:00.000,2021-12-26t09:05:00.000,2021-12-26t09:14:00.000,2021-12-26t09:14:00.000,2021-12-26t09:14:00.000,lhr,egll,2021-12-26t12:35:00.000,2021-12-26t11:52:00.000,,,,aeromexico,ely,0,,0,1.99,1806,1297,34.8856,32.0094,1
7516,departure,active,llbg,9,2021-12-26t09:05:00.000,2021-12-26t09:05:00.000,2021-12-26t09:14:00.000,2021-12-26t09:14:00.000,2021-12-26t09:14:00.000,lhr,egll,2021-12-26t12:35:00.000,2021-12-26t11:52:00.000,,,,el al,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7517,departure,active,llbg,1,2021-12-26t09:20:00.000,2021-12-26t09:20:00.000,2021-12-26t09:21:00.000,2021-12-26t09:21:00.000,2021-12-26t09:21:00.000,dxb,omdb,2021-12-26t14:55:00.000,2021-12-26t14:29:00.000,,,,israir airlines,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7518,departure,active,llbg,33,2021-12-26t09:25:00.000,2021-12-26t09:25:00.000,2021-12-26t09:57:00.000,2021-12-26t09:57:00.000,2021-12-26t09:57:00.000,otp,lrop,2021-12-26t12:20:00.000,2021-12-26t12:22:00.000,,,,wizz air,,3,,0,1.99,1806,1297,34.8856,32.0094,1
7519,departure,active,llbg,0,2021-12-26t09:00:00.000,2021-12-26t09:00:00.000,,,,amm,ojai,2021-12-26t09:45:00.000,,,,,royal jordanian,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7520,departure,active,llbg,30,2021-12-26t10:00:00.000,2021-12-26t10:00:00.000,2021-12-26t10:30:00.000,2021-12-26t10:30:00.000,2021-12-26t10:30:00.000,sof,lbsf,2021-12-26t12:50:00.000,2021-12-26t12:50:00.000,,,,wizz air,,1,,0,1.99,1806,1297,34.8856,32.0094,1
7521,departure,active,llbg,0,2021-12-26t10:10:00.000,,,,,saw,ltfj,2021-12-26t13:25:00.000,,,,,pegasus,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7522,departure,active,llbg,26,2021-12-26t10:20:00.000,2021-12-26t10:20:00.000,2021-12-26t10:45:00.000,2021-12-26t10:45:00.000,2021-12-26t10:45:00.000,ist,ltfm,2021-12-26t13:40:00.000,2021-12-26t13:44:00.000,,,,air serbia,thy,4,,0,1.99,1806,1297,34.8856,32.0094,1
7523,departure,active,llbg,26,2021-12-26t10:20:00.000,2021-12-26t10:20:00.000,2021-12-26t10:45:00.000,2021-12-26t10:45:00.000,2021-12-26t10:45:00.000,ist,ltfm,2021-12-26t13:40:00.000,2021-12-26t13:44:00.000,,,,turkish airlines,,4,,0,1.99,1806,1297,34.8856,32.0094,1
7524,departure,active,llbg,0,2021-12-26t10:30:00.000,,,,,dxb,omdb,2021-12-26t15:35:00.000,,,,,emirates,fdb,0,,0,1.99,1806,1297,34.8856,32.0094,1
7525,departure,active,llbg,0,2021-12-26t10:30:00.000,,,,,dxb,omdb,2021-12-26t15:35:00.000,,,,,flydubai,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7526,departure,active,llbg,0,2021-12-26t10:30:00.000,,,,,isl,ltba,2021-12-26t12:30:00.000,,,,,turkish airlines,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7527,departure,active,llbg,0,2021-12-26t10:30:00.000,,,,,fco,lirf,2021-12-26t13:20:00.000,,,,,blue bird airways,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7528,departure,active,llbg,17,2021-12-26t10:35:00.000,2021-12-26t10:35:00.000,2021-12-26t10:51:00.000,2021-12-26t10:51:00.000,2021-12-26t10:51:00.000,skg,lgts,2021-12-26t13:00:00.000,2021-12-26t12:59:00.000,,,,aegean airlines,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7529,departure,active,llbg,0,2021-12-26t10:55:00.000,2021-12-26t10:55:00.000,,,,bud,lhbp,2021-12-26t13:30:00.000,,,,,wizz air,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7530,departure,active,llbg,44,2021-12-26t11:20:00.000,2021-12-26t11:20:00.000,2021-12-26t12:03:00.000,2021-12-26t12:03:00.000,2021-12-26t12:03:00.000,vie,loww,2021-12-26t14:15:00.000,,,,,wizz air,,0,,0,1.99,1806,1297,34.8856,32.0094,1
7531,departure,active,llbg,13,2021-12-26t11:30:00.000,2021-12-26t11:50:00.000,2021-12-26t11:42:00.000,2021-12-26t11:42:00.000,2021-12-26t11:42:00.000,ewr,kewr,2021-12-26t16:30:00.000,2021-12-26t16:05:00.000,,,,united airlines,,0,11,0,1.99,1806,1297,34.8856,32.0094,1
7532,departure,active,llbg,1,2021-12-26t11:30:00.000,,2021-12-26t11:30:00.000,2021-12-26t11:30:00.000,2021-12-26t11:30:00.000,ist,ltfm,2021-12-26t14:30:00.000,2021-12-26t14:24:00.000,,,,mng airlines,,0,,0,1.99,1806,1297,34.8856,32.0094,1
